in_channels,out_channels,kernel_size,stride,groups,hw
7,15,1,1,1,112
1508,1495,3,2,13,14
2695,2660,3,2,35,14
3825,1691,1,1,1,7
2142,2114,3,2,14,14
2541,2541,3,2,33,7
141,535,1,1,1,7
144,101,1,1,1,112
3496,3496,3,1,38,7
726,726,3,1,11,14
105,102,3,2,3,56
122,386,1,1,1,7
591,610,1,1,1,14
3948,3948,3,2,42,7
1260,1251,3,1,9,28
720,1722,1,1,6,14
256,272,3,2,4,28
926,937,1,1,1,7
3214,571,1,1,1,28
1587,1587,3,1,23,14
32,43,1,1,1,112
435,1027,1,1,1,112
3020,3278,1,1,2,14
1681,1934,1,1,1,7
36,92,1,2,1,112
3680,3680,3,1,40,7
1353,1312,3,1,41,7
1056,1056,3,2,16,14
1331,1309,3,1,11,14
3784,3722,1,1,1,14
231,231,3,1,33,7
336,384,3,1,3,28
726,370,1,1,1,112
40,110,1,1,1,112
1602,1498,1,1,1,56
83,284,1,1,1,112
216,332,1,2,2,56
1960,1930,3,1,10,28
3700,3660,3,2,20,28
3253,3092,1,1,1,7
192,80,1,1,1,14
29,40,1,2,1,112
170,266,1,2,1,112
148,64,1,1,1,14
12,19,1,1,1,112
60,60,3,2,3,56
1584,1562,3,1,11,14
654,1095,1,2,3,14
2790,2790,3,1,31,7
1813,1776,3,1,37,14
1700,1666,3,1,34,14
3747,958,1,1,1,28
3094,3094,3,2,26,7
133,384,1,1,1,14
1240,1200,3,2,40,14
720,720,3,1,40,7
824,892,1,1,4,14
420,1456,1,1,1,56
12,22,1,2,1,112
112,106,1,1,1,7
29,83,1,2,1,112
753,3090,1,1,1,7
30,32,3,2,1,112
13,24,1,1,1,14
840,840,3,2,12,14
92,88,3,1,4,28
70,151,1,2,1,112
3025,582,1,1,1,7
3859,969,1,1,1,14
65,68,1,1,1,7
3048,2946,1,1,1,14
809,787,1,1,1,14
3590,1307,1,1,1,7
168,168,3,2,4,56
532,532,3,2,38,14
1452,1440,3,1,12,14
2004,1925,1,1,1,28
850,850,3,1,17,14
473,170,1,1,1,56
75,90,1,1,1,112
3210,3210,3,1,30,7
31,41,1,1,1,28
31,41,1,1,1,14
2130,1761,1,1,1,28
1175,234,1,1,1,7
1011,279,1,1,1,28
5,13,1,1,1,112
27,22,1,1,1,7
1209,1196,3,1,13,14
93,380,1,1,1,56
155,150,3,2,5,28
1740,1711,3,1,29,14
52,76,3,1,2,56
2071,2052,3,2,19,14
94,54,1,1,1,56
42,88,1,1,1,56
12,17,1,1,1,56
56,64,3,2,2,112
875,875,3,2,35,14
2970,2940,3,2,30,7
252,360,1,2,2,56
555,518,3,1,37,14
522,1131,1,2,3,14
714,707,3,1,7,28
2097,460,1,1,1,14
40,40,3,2,5,28
1520,1480,3,1,40,14
96,96,3,2,4,56
80,76,3,2,2,112
76,151,1,2,1,112
609,190,1,1,1,28
640,600,3,1,40,14
99,99,3,2,11,14
1221,1372,1,1,1,7
120,120,3,2,20,7
1292,1513,3,2,17,14
295,1227,1,1,1,7
105,383,1,1,1,14
2732,570,1,1,1,14
2680,2660,3,1,20,14
6,13,3,1,1,112
2433,2365,1,1,1,7
456,483,1,1,1,14
320,308,3,1,2,112
3237,1512,1,1,1,14
143,149,1,1,1,112
1104,1104,3,2,23,14
2100,2076,3,2,12,14
206,440,1,1,1,56
3259,1353,1,1,1,7
174,223,1,2,1,112
869,869,3,2,11,14
61,136,1,1,1,112
390,390,3,2,15,14
189,189,3,2,21,14
170,165,3,2,5,28
226,82,1,1,1,14
161,82,1,1,1,56
1159,1032,1,1,1,56
1739,1702,3,1,37,14
740,360,1,1,2,28
16,26,1,1,1,28
1452,1452,3,2,33,7
1677,409,1,1,1,28
1130,873,1,1,1,56
89,266,1,1,1,7
32,64,1,2,1,112
95,132,1,1,1,14
335,330,3,1,5,56
3822,3822,3,1,39,7
243,200,1,1,1,56
306,297,3,1,9,14
712,623,1,1,1,56
682,682,3,1,31,14
3568,3959,1,1,1,14
588,588,3,1,14,14
46,35,1,1,1,14
48,60,3,1,12,7
117,114,3,1,3,56
48,45,3,2,3,56
1925,439,1,1,1,7
80,165,1,2,1,112
104,182,1,2,1,112
3811,3811,3,1,37,7
3312,3096,3,1,36,14
5,9,1,1,1,112
699,541,1,1,1,7
595,595,3,2,35,14
162,226,1,1,1,7
294,109,1,1,1,28
3960,3960,3,2,33,14
68,72,3,2,2,56
195,90,1,1,1,28
1023,1023,3,2,33,14
7,15,3,1,1,112
3726,1500,1,1,1,7
114,114,3,2,19,7
360,144,1,1,1,28
52,64,1,1,1,56
1840,2160,3,2,40,14
1620,1620,3,1,36,14
628,604,3,2,4,112
25,31,3,2,1,112
1064,1064,3,2,38,7
947,234,1,1,1,14
347,125,1,1,1,56
455,455,3,1,35,14
25,34,3,1,1,56
301,1390,1,1,1,14
215,112,1,1,1,56
2233,2175,3,1,29,14
119,206,1,1,1,112
97,228,1,1,1,28
9,25,1,1,1,56
52,61,3,2,1,112
119,119,3,2,17,7
132,69,1,1,1,14
73,148,1,2,1,112
235,1323,1,1,1,7
2556,2538,3,1,18,14
320,404,1,2,2,56
21,51,1,1,1,7
88,117,1,1,1,112
3867,3882,1,1,1,7
464,630,3,2,2,56
1640,1599,3,1,41,7
570,565,3,1,5,56
3016,3016,3,1,29,7
460,576,1,1,2,56
526,508,1,1,1,7
1360,1360,3,1,34,14
137,249,1,2,1,112
3643,3696,1,1,1,14
1211,307,1,1,1,14
243,234,3,1,9,14
38,51,1,1,1,112
290,1044,1,1,1,14
1276,470,1,1,2,28
7,22,1,2,1,112
103,269,1,1,1,14
3082,3051,1,1,1,14
84,47,1,1,1,14
282,276,3,1,6,28
2480,2440,3,2,40,14
448,448,3,1,16,14
192,180,3,1,6,28
1383,333,1,1,1,56
319,1363,1,1,1,56
158,240,1,2,1,112
101,72,1,1,1,112
54,69,1,2,1,112
1852,1684,1,1,1,14
3864,3822,3,2,42,7
302,315,1,1,1,14
168,144,3,1,24,7
1692,1674,3,1,18,14
672,630,3,1,42,7
105,72,1,1,1,56
203,203,3,2,29,7
972,1773,1,1,1,14
95,104,1,1,1,28
324,308,3,2,4,112
754,728,3,1,26,14
12,16,1,1,1,28
1668,1661,1,1,1,7
1254,1243,3,2,11,14
2052,1912,1,1,1,56
487,1718,1,1,1,56
101,190,1,2,1,56
75,119,1,1,1,112
2349,2320,3,2,29,14
3528,3528,3,2,36,7
609,609,3,2,21,14
3747,1039,1,1,1,7
506,567,1,1,1,7
112,166,1,2,1,112
630,630,3,1,35,14
555,629,3,2,37,7
3612,3612,3,1,42,7
383,1243,1,1,1,7
136,132,3,2,2,112
3171,3073,1,1,1,7
384,384,3,2,32,14
60,79,1,1,1,7
118,74,1,1,1,56
133,60,1,1,1,28
364,364,3,2,28,7
672,672,3,2,42,7
496,164,1,1,1,28
13,34,1,1,1,112
91,61,1,1,1,56
1326,1326,3,1,34,14
3963,3963,1,1,1,7
1398,298,1,1,1,7
2517,534,1,1,1,28
1617,1584,3,1,33,14
960,257,1,1,1,28
36,47,1,1,1,14
1050,1050,3,1,35,14
3281,3214,1,1,1,7
190,190,3,1,19,7
1657,1267,1,1,1,56
760,600,1,1,20,7
8,10,1,1,1,112
546,534,3,1,6,56
62,124,1,2,1,112
1683,1683,3,2,11,28
3213,649,1,1,1,28
189,189,3,2,9,14
323,323,3,1,19,14
504,504,3,2,36,7
2787,2782,1,1,1,7
104,104,3,2,4,56
54,54,3,2,3,56
760,779,3,2,19,7
209,390,1,1,1,28
289,272,3,1,17,14
2088,2056,3,2,8,28
375,370,3,2,5,56
3895,3895,3,1,41,7
175,168,3,1,7,28
65,141,1,2,1,112
39,48,3,2,1,112
3070,3099,1,1,1,56
143,169,1,1,1,28
1075,1075,3,1,25,14
1563,1414,1,1,1,14
466,1217,1,1,1,7
152,152,3,1,8,14
353,208,1,1,1,56
374,374,3,2,17,14
57,189,1,1,1,7
1972,462,1,1,1,28
1224,1224,3,1,17,14
539,528,3,1,11,14
3280,3239,3,1,41,14
1015,1008,3,2,7,28
816,816,3,1,34,14
78,188,1,1,1,7
38,133,1,1,1,7
414,462,1,2,3,56
589,2818,1,1,1,7
504,492,3,1,6,56
85,85,3,1,17,7
2390,2141,1,1,1,7
1937,1859,3,1,13,28
1909,431,1,1,1,28
1044,1026,3,2,6,56
250,250,3,2,10,14
462,462,3,2,11,14
1050,3570,1,1,1,28
2720,2703,3,2,17,14
3455,782,1,1,1,7
764,948,1,1,2,7
3966,1727,1,1,1,28
23,24,1,1,1,14
3822,3822,3,1,42,7
208,208,3,2,13,14
70,107,1,2,1,56
2576,2560,3,2,16,14
343,114,1,1,1,14
130,165,1,1,1,56
76,195,1,2,1,56
1148,1107,3,1,41,7
66,63,3,2,3,28
1771,424,1,1,1,28
1120,1120,3,2,40,7
1218,1189,3,1,29,14
17,14,3,2,1,112
288,279,3,2,9,14
1369,335,1,1,1,14
984,845,1,1,1,28
960,960,3,1,15,14
90,154,1,2,1,56
44,59,1,1,1,14
3906,3906,3,2,42,7
832,472,1,1,1,14
3844,1090,1,1,1,7
1462,326,1,1,1,7
1360,1360,3,2,40,14
575,565,3,2,5,56
217,217,3,1,31,7
1928,808,1,1,2,28
707,501,1,1,1,56
3069,3038,3,2,31,7
1224,1184,3,1,8,28
2091,443,1,1,1,7
21,31,1,1,1,7
1034,1271,1,1,1,7
658,203,1,1,1,28
1820,1820,3,1,14,14
3054,2853,1,1,1,7
1763,2378,3,2,41,7
3212,3153,1,1,1,14
311,295,1,1,1,28
3168,3168,3,2,36,7
16,30,1,2,1,112
98,373,1,1,1,7
35,107,1,1,1,7
218,253,1,1,1,56
3906,3906,3,2,42,7
100,100,3,1,10,14
611,3022,1,1,1,7
2268,2240,3,2,14,14
974,3028,1,1,1,56
88,111,1,1,1,56
827,262,1,1,1,56
143,396,1,1,1,56
207,219,1,1,1,7
415,152,1,1,1,56
1148,1067,1,1,1,14
1674,1643,3,1,31,14
1716,1694,3,1,11,14
276,276,3,1,23,14
290,280,3,1,5,56
25,29,3,1,1,112
13,17,1,1,1,112
145,102,1,1,1,7
806,775,3,1,31,14
962,397,1,1,1,7
3272,571,1,1,1,28
57,57,3,2,3,56
720,712,3,1,8,28
1260,1236,3,1,6,56
676,676,3,2,26,14
3791,3796,1,1,1,7
2254,458,1,1,1,28
827,499,1,1,1,7
3958,3957,1,1,1,7
286,264,3,2,22,14
22,18,1,1,1,7
324,124,1,1,1,28
1134,1092,3,1,42,7
220,210,3,2,5,28
665,644,3,2,7,28
1120,1110,3,1,10,28
3392,3392,3,2,32,7
245,235,3,1,5,56
104,84,3,2,2,112
2976,2976,3,2,24,7
206,586,1,1,1,56
890,880,3,1,10,28
2862,2768,1,1,1,28
400,2297,1,1,1,7
176,1718,1,1,1,56
191,170,1,1,1,7
180,225,1,1,1,7
116,155,1,2,1,112
23,24,1,1,1,56
910,910,3,2,14,14
1096,1088,3,1,4,112
1276,1254,3,1,11,14
184,306,1,2,1,56
48,48,3,2,4,28
390,390,3,1,30,14
1651,1937,3,2,13,14
2451,3914,3,1,19,14
127,153,1,1,1,112
90,58,1,1,1,14
63,137,1,1,1,28
3567,949,1,1,1,7
784,784,3,2,14,14
41,56,3,2,1,112
1797,560,1,1,1,7
1568,1568,3,1,28,14
104,330,1,1,1,14
149,67,1,1,1,28
975,950,3,1,25,14
528,528,3,1,12,14
1421,1306,1,1,1,56
1334,1305,3,1,29,14
912,912,3,2,38,7
184,180,3,2,4,56
1128,1128,3,2,24,14
2594,546,1,1,1,14
3099,2868,1,1,1,7
6,13,3,1,1,112
378,378,3,1,21,14
2198,1955,1,1,1,7
488,520,3,2,8,14
736,736,3,2,32,14
2002,1976,3,2,13,14
876,864,3,1,6,56
264,225,1,1,1,7
2789,2719,1,1,1,7
258,147,1,1,1,112
95,119,3,1,1,112
29,62,1,1,1,14
2420,2380,3,2,10,28
1209,1209,3,2,39,7
1222,256,1,1,1,7
39,70,1,2,1,112
160,150,1,1,1,28
234,109,1,1,1,56
81,93,1,2,1,112
1597,1912,1,1,1,28
616,616,3,2,22,14
13,25,1,1,1,112
1896,1896,3,1,24,7
366,1582,1,1,1,14
620,592,3,1,4,112
1521,1482,3,2,39,7
918,831,1,1,1,7
164,735,1,1,1,56
812,812,3,1,29,14
3275,3176,1,1,1,56
169,263,1,2,1,112
1284,1290,3,1,6,112
1075,1045,3,1,5,56
3024,2988,3,2,36,7
5,21,1,2,1,112
127,416,1,1,1,7
3042,3003,3,2,39,7
83,57,1,1,1,56
108,330,1,1,1,56
2585,2425,1,1,1,7
1566,1494,3,1,9,28
1518,1496,3,1,11,14
2000,2000,3,2,25,7
3948,3948,3,2,42,7
2546,2508,3,2,38,14
58,72,3,2,2,56
1260,1260,3,2,18,14
267,113,1,1,1,56
3318,3276,3,1,42,7
2106,2054,3,1,13,14
969,950,3,2,19,14
1151,232,1,1,1,7
533,2055,1,1,1,14
819,840,3,2,21,14
1095,1095,3,2,15,14
3959,3573,1,1,1,7
50,85,1,1,1,112
39,38,1,1,1,112
88,155,1,2,1,56
46,162,1,1,1,7
179,307,1,1,1,112
3745,3745,3,1,35,7
725,725,3,2,29,14
3794,3780,3,2,14,28
854,222,1,1,1,28
187,436,1,1,1,7
1609,1596,1,1,1,7
192,192,3,2,12,14
64,59,1,1,1,14
25,40,3,2,1,14
119,225,1,2,1,112
152,64,1,1,1,7
72,42,1,1,1,28
874,874,3,1,19,14
437,437,3,1,19,14
35,86,1,1,1,7
55,76,1,1,1,112
1612,947,1,1,1,7
39,97,1,1,1,7
1232,306,1,1,1,28
2301,3389,1,1,1,7
49,115,1,2,1,56
120,198,1,2,1,56
2451,2238,1,1,1,28
13,28,1,1,1,7
2686,2669,3,2,17,14
1320,1320,3,1,22,14
42,103,1,2,1,56
1256,1143,1,1,1,28
2753,973,1,1,1,14
1020,1020,3,1,6,112
425,417,1,1,1,14
263,274,1,1,1,112
259,249,1,1,1,14
3157,3116,3,2,41,7
64,68,3,1,2,28
1376,1918,1,1,1,7
67,105,1,2,1,112
2265,2275,1,1,1,7
58,42,1,1,1,28
3963,2033,1,1,1,7
604,594,1,1,1,7
171,245,1,2,1,56
728,2434,1,1,1,56
1840,3034,1,1,1,7
592,592,3,1,16,14
5,10,1,1,1,112
283,105,1,1,1,56
2269,2308,1,1,1,28
150,140,3,1,5,56
2025,3184,1,1,1,7
1783,413,1,1,1,14
1971,1944,3,1,27,14
3,6,1,1,1,112
65,106,1,1,1,56
2575,2720,1,1,1,7
14,33,1,1,1,112
24,22,3,2,2,112
66,129,1,2,1,112
1143,1160,1,2,1,28
52,56,3,1,2,56
265,993,1,1,1,7
127,88,1,1,1,56
27,32,1,1,1,112
2624,2591,1,1,1,7
128,336,1,2,1,56
1360,1320,3,2,8,28
56,52,3,1,2,56
471,721,1,1,1,56
1968,1968,3,2,41,7
357,99,1,1,1,7
30,68,1,1,1,112
78,87,1,1,1,112
97,65,1,1,1,28
53,45,1,1,1,112
760,780,3,2,20,7
1205,3684,1,1,1,7
37,28,1,1,1,56
1728,1728,3,2,27,14
532,532,3,2,38,7
27,73,1,2,1,112
2665,2665,3,2,41,7
610,610,3,2,10,14
1620,1620,3,2,20,7
879,241,1,1,1,28
2157,2039,1,1,1,14
700,1036,1,1,7,14
2457,2430,3,2,27,7
2508,2470,3,2,38,7
208,200,3,2,8,14
913,3478,1,1,1,7
1485,1474,3,2,11,14
27,40,1,1,1,7
1230,1189,3,1,41,7
3633,3674,1,1,1,14
1330,1330,3,1,38,14
2256,2233,1,1,1,7
30,50,1,1,1,14
238,231,3,1,7,28
309,405,1,2,3,56
112,108,3,2,4,56
453,1418,1,1,1,56
2333,438,1,1,1,7
1354,1248,1,1,1,7
69,239,1,1,1,14
2640,2618,3,2,22,7
1755,1716,3,2,39,14
32,45,1,1,1,112
1872,1872,3,2,26,14
796,327,1,1,1,56
120,120,3,2,30,7
3208,3132,1,1,1,7
244,352,1,2,2,56
2305,522,1,1,1,28
112,202,1,2,1,112
936,936,3,1,26,14
2772,2730,3,2,42,14
9,26,1,1,1,56
3444,3444,3,1,42,7
204,287,1,2,1,112
32,30,1,1,1,112
407,2276,1,1,1,7
414,713,3,1,23,7
448,448,3,2,16,14
1669,1458,1,1,1,28
544,544,3,1,16,14
2296,2296,3,2,41,14
2815,2638,1,1,1,14
2432,2964,3,1,38,7
546,531,1,1,1,14
237,321,1,1,1,14
900,880,3,2,20,14
96,86,3,1,2,112
2244,2244,3,2,34,14
83,125,1,1,1,56
1026,1026,3,1,38,14
1199,661,1,1,1,7
29,31,3,2,1,112
816,800,3,1,8,28
1275,1275,3,1,25,14
4,9,1,1,1,112
92,88,3,2,4,28
1055,891,1,1,1,14
2522,2496,3,2,26,7
1274,1260,3,2,7,56
392,419,1,1,1,56
608,608,3,1,32,14
3724,3724,3,2,38,7
63,60,3,2,3,56
1015,1015,3,1,29,14
651,742,1,1,1,7
275,275,3,1,11,14
20,33,1,1,1,7
4,12,1,2,1,112
2812,2793,3,2,19,14
1778,1827,3,2,7,112
3825,3855,1,1,1,14
1331,3400,1,1,1,7
2560,2560,3,2,40,14
1083,1083,3,1,19,14
550,570,3,1,10,14
600,467,1,1,1,7
22,72,1,2,1,112
190,185,3,1,5,28
3880,3880,3,2,40,7
162,135,3,1,27,7
1084,3523,1,1,1,14
55,79,1,2,1,112
176,215,1,1,1,112
8,11,1,2,1,112
60,39,1,1,1,7
2855,2539,1,1,1,28
98,60,1,1,1,28
196,196,3,2,14,14
3249,2961,1,1,1,7
251,207,1,1,1,112
894,221,1,1,1,14
1890,1890,3,2,27,14
674,832,1,1,1,7
243,243,3,2,27,14
1024,1016,3,1,8,28
3762,2014,3,1,19,7
1067,1191,1,1,1,56
3400,3400,3,2,25,7
1423,323,1,1,1,56
242,1069,1,1,1,7
477,127,1,1,1,14
13,16,1,1,1,14
16,22,1,1,1,56
5,6,1,1,1,112
113,300,1,1,1,7
103,122,1,1,1,28
27,51,1,2,1,112
231,383,1,1,1,14
248,314,1,2,2,56
239,145,1,1,1,112
172,240,1,2,2,28
130,62,1,1,1,14
27,40,1,2,1,112
594,572,3,1,22,14
1974,1974,3,2,42,7
12,25,3,1,1,112
1452,430,1,1,1,7
40,40,3,2,2,112
845,863,1,1,1,14
2884,2856,3,1,28,7
889,192,1,1,1,7
1437,264,1,1,1,7
1643,1643,3,2,31,14
1879,1582,1,1,1,7
215,736,1,1,1,56
1975,1950,3,1,25,7
724,204,1,1,1,28
479,106,1,1,1,7
636,2579,1,1,1,14
3834,3834,3,1,27,14
34,45,1,1,1,28
37,34,3,1,1,112
1722,1708,3,2,14,14
1290,298,1,1,1,28
3726,3699,3,2,27,7
26,177,1,1,1,56
3939,3902,1,1,1,14
34,43,1,1,1,56
60,131,1,1,1,112
17,54,1,2,1,112
1036,1036,3,1,28,14
2109,563,1,1,1,56
127,145,1,1,1,14
75,75,3,2,15,7
5,10,1,1,1,112
936,897,3,1,39,7
1008,1026,3,2,18,14
1329,1333,1,1,1,14
18,22,3,1,1,112
399,392,3,1,7,28
801,1099,1,1,1,7
140,188,1,2,2,56
690,690,3,2,23,14
476,527,3,2,17,7
1420,1311,1,1,1,7
1852,2191,1,1,1,28
3,15,1,2,1,112
3892,1760,3,1,2,28
1098,1074,3,2,6,56
2340,2310,3,1,30,14
90,278,1,1,1,28
896,896,3,1,32,14
2419,2226,1,1,1,7
665,658,3,1,7,28
1050,1029,3,1,21,14
744,732,3,1,6,56
1246,295,1,1,1,28
1798,1769,3,2,29,14
2294,2257,3,1,37,14
3948,3948,3,1,42,7
68,102,1,1,1,28
111,210,1,2,1,56
6,24,1,1,1,112
266,228,3,1,38,7
297,119,1,1,1,56
2337,2296,3,1,41,14
16,36,1,1,1,14
345,345,3,2,15,14
1624,1595,3,1,29,14
351,444,1,2,3,28
133,133,3,2,7,14
1011,582,1,1,1,7
2534,2520,3,1,14,14
3333,3144,1,1,1,14
40,58,3,1,1,112
3554,880,1,1,1,7
612,612,3,2,18,7
140,240,1,2,1,112
2940,2898,3,2,42,14
812,812,3,1,29,14
3799,3770,3,1,29,14
3317,790,1,1,1,14
53,62,3,2,1,112
1292,1254,3,1,38,14
135,156,1,1,1,14
864,864,3,2,32,14
3230,3022,1,1,1,14
34,25,1,1,1,7
40,27,1,1,1,7
32,61,1,1,1,112
1520,1480,3,1,40,7
1158,1140,3,2,6,56
1068,1050,3,1,6,56
89,106,1,1,1,28
2712,3967,1,1,1,7
2814,2772,3,1,42,14
306,306,3,1,9,14
162,118,1,1,1,112
17,28,1,1,1,7
840,826,3,1,14,14
1248,1232,3,1,8,28
665,208,1,1,1,28
3932,1646,1,1,2,14
177,509,1,1,1,7
108,102,3,2,6,28
930,912,3,1,6,56
147,141,3,2,3,112
10,15,3,1,1,112
440,1442,1,1,1,28
2121,2114,3,2,7,112
715,3540,1,1,1,7
30,37,1,1,1,112
700,665,3,1,35,14
128,120,3,1,2,56
12,49,1,2,1,112
954,930,3,2,6,56
67,96,1,1,1,112
1400,1379,3,2,7,28
604,2345,1,1,1,14
110,105,3,2,5,28
697,220,1,1,1,7
420,420,3,2,28,14
78,120,1,2,1,112
1520,1304,1,2,2,28
516,484,3,2,4,112
3927,3925,1,1,1,14
138,132,3,2,6,28
1335,1216,1,1,1,56
150,144,3,2,3,112
87,209,1,2,1,56
814,814,3,2,22,14
627,627,3,1,33,14
144,292,1,1,1,28
84,279,1,1,1,28
21,20,3,2,1,112
228,228,3,1,6,28
2457,2226,1,1,1,14
266,228,3,2,38,7
111,108,3,2,3,56
1210,3022,1,1,1,14
980,966,3,1,7,28
266,69,1,1,1,7
3803,3840,1,1,1,7
646,3339,1,1,1,28
3894,3894,3,2,33,7
2701,2701,3,2,37,7
18,43,1,1,1,28
88,348,1,1,1,14
128,124,3,2,4,56
1859,314,1,1,1,7
45,118,1,1,1,56
131,48,1,1,1,7
2177,408,1,1,1,7
951,1959,1,1,3,14
3408,3392,1,1,4,14
214,94,1,1,1,56
170,105,1,1,1,56
53,59,1,1,1,7
1630,1534,1,1,1,7
1629,1611,3,2,9,28
212,328,1,2,2,56
313,316,1,1,1,7
360,360,3,1,36,14
489,152,1,1,1,14
3276,3276,3,1,39,7
713,2176,1,1,1,56
53,66,1,1,1,28
704,704,3,2,8,28
6,9,3,2,1,112
3040,3000,3,2,40,14
814,792,3,1,22,14
290,284,1,1,1,28
2850,865,1,1,1,56
85,155,1,1,1,28
1932,1904,3,1,7,56
216,212,3,2,4,56
141,186,3,2,3,28
35,45,1,1,1,56
870,3889,1,1,1,14
40,31,1,1,1,7
847,3694,1,1,1,14
3854,3854,3,2,41,7
55,75,1,2,1,112
1480,1397,1,1,1,14
198,180,3,2,18,7
351,351,3,1,27,14
133,288,1,1,1,28
21,33,3,1,1,112
89,203,1,2,1,112
554,604,1,1,1,14
3082,559,1,1,1,14
95,143,1,2,1,112
105,39,1,1,1,7
35,79,1,2,1,112
85,49,1,1,1,56
1034,240,1,1,1,7
152,111,1,1,1,14
675,675,3,1,25,14
1200,1200,3,2,20,7
24,34,1,1,1,7
2148,489,1,1,1,14
597,625,1,1,1,7
232,262,1,1,1,14
88,88,3,2,11,7
1440,1440,3,1,36,14
860,3603,1,1,1,28
1860,1536,1,1,2,28
570,570,3,2,15,14
2484,2448,3,2,36,14
155,231,1,1,1,112
1968,2752,3,1,16,14
57,39,1,1,1,56
2193,585,1,1,1,28
1407,1407,3,2,21,14
2081,462,1,1,1,14
157,494,1,1,1,28
288,1108,1,1,1,7
528,528,3,1,33,14
45,33,1,1,1,7
184,269,1,2,1,56
1814,1640,1,1,1,56
352,392,1,1,8,7
3078,3040,3,1,38,7
243,583,1,1,1,112
98,105,1,1,1,112
364,420,3,2,28,7
60,86,1,2,1,112
8,14,1,1,1,112
888,744,1,1,24,7
3840,3437,1,1,1,7
682,219,1,1,1,56
3765,1980,3,1,5,14
1290,1260,3,2,6,56
296,288,3,2,8,28
1870,1853,3,2,17,14
280,334,1,1,1,7
117,117,3,2,13,14
3540,3520,3,1,20,14
1728,1686,3,1,6,56
396,378,3,1,3,112
244,396,1,2,4,14
54,37,1,1,1,7
579,142,1,1,1,7
3959,3927,1,1,1,14
1145,262,1,1,1,7
840,828,3,1,6,56
2728,2358,3,1,2,112
492,480,3,1,6,28
3090,2958,1,1,1,28
648,184,1,1,1,14
1164,1085,1,1,1,56
555,540,3,1,15,14
196,316,1,2,2,56
1134,1134,3,2,18,14
2646,2604,3,2,42,7
2,3,1,1,1,112
8,25,1,1,1,112
2041,2015,3,1,13,14
200,190,3,1,5,28
330,330,3,2,33,7
2005,457,1,1,1,28
2167,2145,3,1,11,28
986,252,1,1,1,14
183,86,1,1,1,56
1251,1303,1,1,1,7
1802,456,1,1,1,14
2911,2723,1,1,1,7
1248,1248,3,2,39,14
3120,3120,3,1,30,7
3259,3154,1,1,1,7
920,920,3,2,40,14
2026,1936,1,1,1,7
160,152,3,2,4,56
260,255,3,1,5,28
31,27,1,1,1,7
273,273,3,2,39,7
1160,260,1,1,1,14
2646,2635,1,1,1,7
116,65,1,1,1,56
3606,3541,1,1,1,7
210,588,1,1,1,28
84,91,1,2,1,112
180,80,1,1,1,112
2035,1991,3,2,11,28
135,132,3,1,3,56
268,288,3,2,4,28
1440,1404,3,1,36,14
42,112,1,2,1,112
1893,408,1,1,1,14
1342,1127,1,1,1,7
148,85,1,1,1,56
2145,487,1,1,1,14
867,867,3,2,17,14
2476,2285,1,1,1,14
392,392,3,1,8,28
310,380,1,1,2,56
187,170,3,1,17,7
127,102,1,1,1,112
1669,359,1,1,1,14
13,37,1,1,1,112
3232,3168,3,2,32,14
4,6,1,1,1,14
141,205,1,2,1,112
257,323,1,1,1,56
3866,985,1,1,1,14
46,85,1,2,1,112
1652,1631,3,1,7,56
1560,363,1,1,1,14
3964,1785,1,1,1,28
311,1318,1,1,1,28
43,182,1,1,1,56
207,249,1,1,1,7
646,2608,1,1,1,7
525,525,3,2,25,14
139,229,1,2,1,56
1032,1020,3,1,12,14
100,60,1,1,1,14
10,19,1,1,1,28
782,782,3,2,34,14
759,759,3,1,33,14
3137,902,1,1,1,14
714,756,1,1,21,7
800,800,3,2,20,14
1560,1521,3,1,39,14
48,150,1,1,1,14
429,396,3,1,33,14
101,70,1,1,1,28
4,10,1,1,1,112
3150,3108,3,1,42,7
180,180,3,1,20,7
668,222,1,1,1,56
3783,3806,1,1,1,14
546,546,3,1,13,14
495,594,1,2,9,14
169,156,3,2,13,14
726,2503,1,1,1,7
284,293,1,1,1,7
120,114,3,2,6,28
2772,2730,3,1,42,14
149,625,1,1,1,56
1066,3949,1,1,1,14
862,219,1,1,1,7
525,539,3,1,7,28
2336,462,1,1,1,28
445,440,3,1,5,56
48,48,3,2,2,56
3127,892,1,1,1,28
6,11,1,1,1,112
41,39,1,1,1,56
252,252,3,1,36,7
63,33,1,1,1,7
70,68,3,1,2,112
220,204,3,1,2,112
477,144,1,1,1,14
1764,1680,3,1,42,7
608,608,3,2,16,14
3360,754,1,1,1,28
2330,643,1,1,1,28
3844,1125,1,1,1,7
294,294,1,1,1,7
146,293,1,1,1,28
3519,3496,3,1,23,14
42,94,1,1,1,14
43,34,1,1,1,14
3024,2940,3,2,42,7
378,336,3,2,3,112
695,690,3,2,5,56
304,304,3,1,8,28
2727,2727,3,1,27,7
14,19,1,1,1,112
1034,1028,1,1,1,7
71,52,1,1,1,56
142,48,1,1,1,7
240,767,1,1,1,7
306,2436,1,1,1,7
1859,1848,3,1,11,28
3485,3485,3,1,17,14
105,105,3,1,21,7
490,483,3,1,7,28
40,94,1,1,1,14
330,330,3,1,15,14
211,150,1,1,1,7
186,177,1,1,1,14
3321,3239,1,1,1,7
560,972,1,1,2,56
814,803,3,2,11,14
